venda_id,data,produto_id,cliente_id,vendedor_id,regiao,quantidade,desconto_pct,receita_bruta,receita_liquida,custo_total,margem
33192,2025-10-06,2,134,5,Nordeste,3,0.09,778.41,708.35,436.71,271.64
33191,2025-10-06,16,92,10,Sul,27,0.014,1570.05,1548.07,1096.74,451.33
33190,2025-10-06,3,80,3,Nordeste,7,0.091,6201.02,5636.73,3359.23,2277.5
33189,2025-10-06,22,99,6,Nordeste,7,0.002,652.33,651.03,458.15,192.88
33195,2025-10-06,15,80,3,Nordeste,2,0.011,859.78,850.32,420.62,429.7
33187,2025-10-06,17,109,8,Sudeste,1,0.027,207.43,201.83,131.08,70.75
33186,2025-10-06,20,79,6,Nordeste,8,0.078,2052.0,1891.94,1160.24,731.7
33185,2025-10-06,17,59,1,Sul,1,0.036,207.43,199.96,131.08,68.88
33184,2025-10-06,19,140,7,Norte,1,0.012,104.38,103.13,69.7,33.43
33183,2025-10-06,1,47,13,Centro-Oeste,3,0.026,305.76,297.81,205.89,91.92
33182,2025-10-06,8,138,11,Centro-Oeste,23,0.018,6567.19,6448.98,4023.39,2425.59
33181,2025-10-06,6,100,11,Centro-Oeste,9,0.006,7174.8,7131.75,3697.11,3434.64
33188,2025-10-06,9,10,16,Sudeste,3,0.049,2279.07,2167.4,1157.52,1009.88
33283,2025-10-07,5,105,6,Nordeste,12,0.014,2329.92,2297.3,1493.4,803.9
33282,2025-10-07,23,40,12,Sul,31,0.059,8560.65,8055.57,5102.6,2952.97
33281,2025-10-07,16,129,9,Centro-Oeste,4,0.049,232.6,221.2,162.48,58.72
33280,2025-10-07,13,58,10,Sul,13,0.05,1294.54,1229.81,946.14,283.67
33279,2025-10-07,22,3,8,Sudeste,10,0.04,931.9,894.62,654.5,240.12
33278,2025-10-07,12,1,3,Nordeste,13,0.09,5323.37,4844.27,2849.21,1995.06
33274,2025-10-07,13,45,9,Centro-Oeste,15,0.099,1493.7,1345.82,1091.7,254.12
33276,2025-10-07,10,61,1,Sul,11,0.008,1225.95,1216.14,870.76,345.38
33275,2025-10-07,24,28,8,Sudeste,4,0.008,1604.32,1591.49,782.8,808.69
33273,2025-10-07,14,84,16,Sudeste,8,0.028,1552.72,1509.24,927.12,582.12
33272,2025-10-07,24,123,15,Sudeste,6,0.059,2406.48,2264.5,1174.2,1090.3
33271,2025-10-07,10,31,10,Sul,3,0.086,334.35,305.6,237.48,68.12
33284,2025-10-07,9,81,1,Sul,1,0.03,759.69,736.9,385.84,351.06
33277,2025-10-07,11,135,12,Sul,6,0.011,953.58,943.09,569.1,373.99
33285,2025-10-07,15,28,16,Sudeste,2,0.062,859.78,806.47,420.62,385.85
33270,2025-10-07,1,94,1,Sul,8,0.096,815.36,737.09,549.04,188.05
33287,2025-10-07,5,23,11,Centro-Oeste,13,0.068,2524.08,2352.44,1617.85,734.59
33288,2025-10-07,3,71,1,Sul,5,0.011,4429.3,4380.58,2399.45,1981.13
33289,2025-10-07,11,93,7,Norte,3,0.036,476.79,459.63,284.55,175.08
33290,2025-10-07,11,95,3,Nordeste,8,0.013,1271.44,1254.91,758.8,496.11
33291,2025-10-07,8,120,2,Norte,12,0.071,3426.36,3183.09,2099.16,1083.93
33292,2025-10-07,23,99,3,Nordeste,13,0.098,3589.95,3238.13,2139.8,1098.33
33293,2025-10-07,5,93,2,Norte,4,0.012,776.64,767.32,497.8,269.52
33294,2025-10-07,19,22,16,Sudeste,3,0.022,313.14,306.25,209.1,97.15
33295,2025-10-07,22,43,16,Sudeste,1,0.012,93.19,92.07,65.45,26.62
33296,2025-10-07,23,49,8,Sudeste,4,0.025,1104.6,1076.98,658.4,418.58
33297,2025-10-07,21,52,5,Nordeste,7,0.004,3051.65,3039.44,1461.81,1577.63
33298,2025-10-07,4,16,4,Centro-Oeste,2,0.044,100.5,96.08,67.8,28.28
33299,2025-10-07,18,14,5,Nordeste,3,0.058,1503.51,1416.31,823.38,592.93
33300,2025-10-07,12,62,3,Nordeste,8,0.016,3275.92,3223.51,1753.36,1470.15
33286,2025-10-07,16,128,16,Sudeste,2,0.038,116.3,111.88,81.24,30.64
33269,2025-10-07,19,95,5,Nordeste,5,0.097,521.9,471.28,348.5,122.78
33250,2025-10-07,10,115,8,Sudeste,3,0.03,334.35,324.32,237.48,86.84
33267,2025-10-07,11,50,8,Sudeste,16,0.082,2542.88,2334.36,1517.6,816.76
33236,2025-10-07,16,47,11,Centro-Oeste,1,0.085,58.15,53.21,40.62,12.59
33237,2025-10-07,5,69,10,Sul,3,0.011,582.48,576.07,373.35,202.72
33238,2025-10-07,22,110,1,Sul,28,0.046,2609.32,2489.29,1832.6,656.69
33240,2025-10-07,1,103,15,Sudeste,3,0.026,305.76,297.81,205.89,91.92
33241,2025-10-07,1,71,10,Sul,3,0.02,305.76,299.64,205.89,93.75
33242,2025-10-07,22,137,10,Sul,9,0.083,838.71,769.1,589.05,180.05
33243,2025-10-07,3,26,7,Norte,4,0.075,3543.44,3277.68,1919.56,1358.12
33244,2025-10-07,19,66,1,Sul,5,0.07,521.9,485.37,348.5,136.87
33245,2025-10-07,1,35,7,Norte,2,0.005,203.84,202.82,137.26,65.56
33246,2025-10-07,4,24,2,Norte,3,0.054,150.75,142.61,101.7,40.91
33247,2025-10-07,1,56,4,Centro-Oeste,5,0.022,509.6,498.39,343.15,155.24
33248,2025-10-07,11,108,11,Centro-Oeste,7,0.094,1112.51,1007.93,663.95,343.98
33249,2025-10-07,20,45,9,Centro-Oeste,14,0.01,3591.0,3555.09,2030.42,1524.67
33268,2025-10-07,17,6,16,Sudeste,13,0.023,2696.59,2634.57,1704.04,930.53
33251,2025-10-07,8,86,15,Sudeste,2,0.003,571.06,569.35,349.86,219.49
33239,2025-10-07,16,131,14,Centro-Oeste,30,0.026,1744.5,1699.14,1218.6,480.54
33253,2025-10-07,14,35,7,Norte,4,0.044,776.36,742.2,463.56,278.64
33252,2025-10-07,21,100,13,Centro-Oeste,9,0.017,3923.55,3856.85,1879.47,1977.38
33266,2025-10-07,23,22,15,Sudeste,5,0.08,1380.75,1270.29,823.0,447.29
33264,2025-10-07,11,34,14,Centro-Oeste,3,0.017,476.79,468.68,284.55,184.13
33263,2025-10-07,21,9,12,Sul,2,0.096,871.9,788.2,417.66,370.54
33262,2025-10-07,2,63,8,Sudeste,1,0.066,259.47,242.34,145.57,96.77
33261,2025-10-07,16,61,1,Sul,5,0.025,290.75,283.48,203.1,80.38
33265,2025-10-07,2,22,15,Sudeste,1,0.076,259.47,239.75,145.57,94.18
33259,2025-10-07,16,42,5,Nordeste,11,0.031,639.65,619.82,446.82,173.0
33258,2025-10-07,22,97,2,Norte,6,0.054,559.14,528.95,392.7,136.25
33257,2025-10-07,4,110,1,Sul,27,0.133,1356.75,1176.3,915.3,261.0
33256,2025-10-07,18,52,5,Nordeste,1,0.014,501.17,494.15,274.46,219.69
33255,2025-10-07,18,29,13,Centro-Oeste,3,0.082,1503.51,1380.22,823.38,556.84
33260,2025-10-07,8,37,15,Sudeste,1,0.08,285.53,262.69,174.93,87.76
33254,2025-10-07,16,121,5,Nordeste,14,0.134,814.1,705.01,568.68,136.33
33339,2025-10-08,2,70,10,Sul,6,0.03,1556.82,1510.12,873.42,636.7
33338,2025-10-08,18,41,5,Nordeste,24,0.017,12028.08,11823.6,6587.04,5236.56
33337,2025-10-08,18,22,15,Sudeste,3,0.072,1503.51,1395.26,823.38,571.88
33336,2025-10-08,5,88,8,Sudeste,3,0.074,582.48,539.38,373.35,166.03
33333,2025-10-08,7,63,15,Sudeste,3,0.017,174.54,171.57,119.73,51.84
33334,2025-10-08,11,83,16,Sudeste,24,0.006,3814.32,3791.43,2276.4,1515.03
33332,2025-10-08,18,86,8,Sudeste,7,0.063,3508.19,3287.17,1921.22,1365.95
33331,2025-10-08,24,97,2,Norte,3,0.012,1203.24,1188.8,587.1,601.7
33340,2025-10-08,8,23,9,Centro-Oeste,13,0.092,3711.89,3370.4,2274.09,1096.31
33330,2025-10-08,20,24,2,Norte,1,0.001,256.5,256.24,145.03,111.21
33335,2025-10-08,20,30,12,Sul,4,0.05,1026.0,974.7,580.12,394.58
33341,2025-10-08,8,128,16,Sudeste,7,0.03,1998.71,1938.75,1224.51,714.24
33348,2025-10-08,22,58,1,Sul,11,0.011,1025.09,1013.81,719.95,293.86
33343,2025-10-08,18,67,15,Sudeste,2,0.077,1002.34,925.16,548.92,376.24
33344,2025-10-08,7,80,3,Nordeste,5,0.066,290.9,271.7,199.55,72.15
33345,2025-10-08,2,41,5,Nordeste,17,0.172,4410.99,3652.3,2474.69,1177.61
33346,2025-10-08,11,30,1,Sul,5,0.089,794.65,723.93,474.25,249.68
33347,2025-10-08,23,135,10,Sul,2,0.023,552.3,539.6,329.2,210.4
33349,2025-10-08,11,134,5,Nordeste,16,0.039,2542.88,2443.71,1517.6,926.11
33350,2025-10-08,8,10,15,Sudeste,3,0.082,856.59,786.35,524.79,261.56
33351,2025-10-08,9,15,13,Centro-Oeste,6,0.047,4558.14,4343.91,2315.04,2028.87
33352,2025-10-08,10,67,16,Sudeste,4,0.02,445.8,436.88,316.64,120.24
33353,2025-10-08,7,110,12,Sul,33,0.083,1919.94,1760.58,1317.03,443.55
33329,2025-10-08,18,86,15,Sudeste,2,0.044,1002.34,958.24,548.92,409.32
33342,2025-10-08,12,125,6,Nordeste,11,0.023,4504.39,4400.79,2410.87,1989.92
33328,2025-10-08,3,102,10,Sul,29,0.072,25689.94,23840.26,13916.81,9923.45
33325,2025-10-08,6,139,10,Sul,1,0.057,797.2,751.76,410.79,340.97
33326,2025-10-08,11,31,10,Sul,5,0.091,794.65,722.34,474.25,248.09
33327,2025-10-08,18,121,6,Nordeste,22,0.092,11025.74,10011.37,6038.12,3973.25
33301,2025-10-08,24,102,10,Sul,30,0.01,12032.4,11912.08,5871.0,6041.08
33302,2025-10-08,13,125,3,Nordeste,13,0.024,1294.54,1263.47,946.14,317.33
33303,2025-10-08,5,132,1,Sul,2,0.006,388.32,385.99,248.9,137.09
33304,2025-10-08,3,68,10,Sul,3,0.041,2657.58,2548.62,1439.67,1108.95
33305,2025-10-08,17,126,11,Centro-Oeste,7,0.087,1452.01,1325.69,917.56,408.13
33306,2025-10-08,13,64,10,Sul,1,0.002,99.58,99.38,72.78,26.6
33308,2025-10-08,10,30,10,Sul,5,0.004,557.25,555.02,395.8,159.22
33309,2025-10-08,19,88,8,Sudeste,2,0.069,208.76,194.36,139.4,54.96
33310,2025-10-08,1,44,15,Sudeste,23,0.052,2344.16,2222.26,1578.49,643.77
33311,2025-10-08,5,68,10,Sul,2,0.056,388.32,366.57,248.9,117.67
33312,2025-10-08,3,132,1,Sul,5,0.007,4429.3,4398.29,2399.45,1998.84
33307,2025-10-08,8,67,16,Sudeste,5,0.014,1427.65,1407.66,874.65,533.01
33314,2025-10-08,12,43,15,Sudeste,2,0.056,818.98,773.12,438.34,334.78
33313,2025-10-08,13,77,16,Sudeste,21,0.028,2091.18,2032.63,1528.38,504.25
33324,2025-10-08,14,127,3,Nordeste,3,0.081,582.27,535.11,347.67,187.44
33323,2025-10-08,13,67,15,Sudeste,3,0.041,298.74,286.49,218.34,68.15
33322,2025-10-08,11,44,16,Sudeste,10,0.081,1589.3,1460.57,948.5,512.07
33320,2025-10-08,24,18,10,Sul,10,0.053,4010.8,3798.23,1957.0,1841.23
33321,2025-10-08,5,134,5,Nordeste,11,0.082,2135.76,1960.63,1368.95,591.68
33318,2025-10-08,10,6,16,Sudeste,11,0.037,1225.95,1180.59,870.76,309.83
33317,2025-10-08,12,85,9,Centro-Oeste,3,0.036,1228.47,1184.25,657.51,526.74
33316,2025-10-08,3,103,16,Sudeste,1,0.083,885.86,812.33,479.89,332.44
33315,2025-10-08,19,94,1,Sul,7,0.035,730.66,705.09,487.9,217.19
33319,2025-10-08,19,32,16,Sudeste,9,0.091,939.42,853.93,627.3,226.63
33395,2025-10-09,2,119,8,Sudeste,30,0.168,7784.1,6476.37,4367.1,2109.27
33392,2025-10-09,8,100,4,Centro-Oeste,3,0.092,856.59,777.78,524.79,252.99
33394,2025-10-09,15,115,15,Sudeste,2,0.024,859.78,839.15,420.62,418.53
33393,2025-10-09,24,35,7,Norte,2,0.034,802.16,774.89,391.4,383.49
33391,2025-10-09,7,133,4,Centro-Oeste,2,0.026,116.36,113.33,79.82,33.51
33386,2025-10-09,14,9,12,Sul,3,0.001,582.27,581.69,347.67,234.02
33389,2025-10-09,4,15,11,Centro-Oeste,3,0.043,150.75,144.27,101.7,42.57
33388,2025-10-09,2,55,8,Sudeste,3,0.095,778.41,704.46,436.71,267.75
33387,2025-10-09,2,114,15,Sudeste,18,0.077,4670.46,4310.83,2620.26,1690.57
33385,2025-10-09,18,77,8,Sudeste,29,0.163,14533.93,12164.9,7959.34,4205.56
33396,2025-10-09,12,47,11,Centro-Oeste,3,0.029,1228.47,1192.84,657.51,535.33
33390,2025-10-09,16,86,8,Sudeste,3,0.06,174.45,163.98,121.86,42.12
33397,2025-10-09,9,74,9,Centro-Oeste,8,0.086,6077.52,5554.85,3086.72,2468.13
33411,2025-10-09,6,92,10,Sul,37,0.155,29496.4,24924.46,15199.23,9725.23
33399,2025-10-09,14,23,14,Centro-Oeste,7,0.082,1358.63,1247.22,811.23,435.99
33400,2025-10-09,3,50,15,Sudeste,24,0.027,21260.64,20686.6,11517.36,9169.24
33401,2025-10-09,8,64,1,Sul,2,0.079,571.06,525.95,349.86,176.09
33402,2025-10-09,13,1,3,Nordeste,14,0.058,1394.12,1313.26,1018.92,294.34
33403,2025-10-09,8,24,2,Norte,4,0.072,1142.12,1059.89,699.72,360.17
33404,2025-10-09,8,86,15,Sudeste,3,0.028,856.59,832.61,524.79,307.82
33405,2025-10-09,24,37,8,Sudeste,5,0.02,2005.4,1965.29,978.5,986.79
33406,2025-10-09,1,34,13,Centro-Oeste,3,0.071,305.76,284.05,205.89,78.16
33407,2025-10-09,8,42,3,Nordeste,10,0.012,2855.3,2821.04,1749.3,1071.74
33408,2025-10-09,13,18,12,Sul,7,0.03,697.06,676.15,509.46,166.69
33409,2025-10-09,19,90,1,Sul,2,0.099,208.76,188.09,139.4,48.69
33410,2025-10-09,19,37,15,Sudeste,2,0.099,208.76,188.09,139.4,48.69
33384,2025-10-09,2,90,10,Sul,3,0.074,778.41,720.81,436.71,284.1
33398,2025-10-09,20,118,4,Centro-Oeste,15,0.05,3847.5,3655.12,2175.45,1479.67
33383,2025-10-09,7,94,1,Sul,5,0.0,290.9,290.9,199.55,91.35
33355,2025-10-09,13,118,9,Centro-Oeste,20,0.109,1991.6,1774.52,1455.6,318.92
33381,2025-10-09,20,112,16,Sudeste,2,0.015,513.0,505.3,290.06,215.24
33382,2025-10-09,17,97,7,Norte,2,0.092,414.86,376.69,262.16,114.53
33354,2025-10-09,13,60,4,Centro-Oeste,9,0.088,896.22,817.35,655.02,162.33
33356,2025-10-09,7,19,2,Norte,3,0.074,174.54,161.62,119.73,41.89
33357,2025-10-09,17,120,2,Norte,5,0.044,1037.15,991.52,655.4,336.12
33358,2025-10-09,24,63,16,Sudeste,1,0.0,401.08,401.08,195.7,205.38
33359,2025-10-09,18,40,12,Sul,31,0.146,15536.27,13267.97,8508.26,4759.71
33360,2025-10-09,3,90,10,Sul,4,0.017,3543.44,3483.2,1919.56,1563.64
33362,2025-10-09,3,130,8,Sudeste,1,0.014,885.86,873.46,479.89,393.57
33363,2025-10-09,9,13,1,Sul,7,0.028,5317.83,5168.93,2700.88,2468.05
33364,2025-10-09,16,99,3,Nordeste,7,0.008,407.05,403.79,284.34,119.45
33365,2025-10-09,23,45,13,Centro-Oeste,10,0.077,2761.5,2548.86,1646.0,902.86
33366,2025-10-09,15,71,12,Sul,1,0.013,429.89,424.3,210.31,213.99
33367,2025-10-09,6,65,2,Norte,1,0.0,797.2,797.2,410.79,386.41
33361,2025-10-09,11,109,16,Sudeste,5,0.045,794.65,758.89,474.25,284.64
33369,2025-10-09,13,56,14,Centro-Oeste,7,0.094,697.06,631.54,509.46,122.08
33380,2025-10-09,15,27,10,Sul,10,0.09,4298.9,3912.0,2103.1,1808.9
33368,2025-10-09,7,108,11,Centro-Oeste,4,0.075,232.72,215.27,159.64,55.63
33379,2025-10-09,7,120,7,Norte,6,0.05,349.08,331.63,239.46,92.17
33378,2025-10-09,14,88,16,Sudeste,4,0.067,776.36,724.34,463.56,260.78
33376,2025-10-09,10,11,4,Centro-Oeste,1,0.068,111.45,103.87,79.16,24.71
33375,2025-10-09,12,80,5,Nordeste,4,0.0,1637.96,1637.96,876.68,761.28
33377,2025-10-09,18,87,1,Sul,4,0.06,2004.68,1884.4,1097.84,786.56
33373,2025-10-09,24,119,8,Sudeste,29,0.13,11631.32,10119.25,5675.3,4443.95
33372,2025-10-09,4,94,12,Sul,14,0.066,703.5,657.07,474.6,182.47
33371,2025-10-09,6,69,12,Sul,5,0.072,3986.0,3699.01,2053.95,1645.06
33370,2025-10-09,2,40,1,Sul,21,0.117,5448.87,4811.35,3056.97,1754.38
33374,2025-10-09,6,1,5,Nordeste,12,0.067,9566.4,8925.45,4929.48,3995.97
33457,2025-10-10,2,42,3,Nordeste,10,0.099,2594.7,2337.82,1455.7,882.12
33453,2025-10-10,18,110,10,Sul,27,0.02,13531.59,13260.96,7410.42,5850.54
33456,2025-10-10,22,48,15,Sudeste,1,0.094,93.19,84.43,65.45,18.98
33455,2025-10-10,9,127,3,Nordeste,4,0.056,3038.76,2868.59,1543.36,1325.23
33454,2025-10-10,1,134,6,Nordeste,13,0.068,1324.96,1234.86,892.19,342.67
33452,2025-10-10,12,90,1,Sul,3,0.023,1228.47,1200.22,657.51,542.71
33447,2025-10-10,3,90,10,Sul,4,0.011,3543.44,3504.46,1919.56,1584.9
33450,2025-10-10,8,84,15,Sudeste,14,0.06,3997.42,3757.57,2449.02,1308.55
33449,2025-10-10,15,28,16,Sudeste,2,0.022,859.78,840.86,420.62,420.24
33448,2025-10-10,6,89,15,Sudeste,5,0.042,3986.0,3818.59,2053.95,1764.64
33446,2025-10-10,18,134,3,Nordeste,10,0.083,5011.7,4595.73,2744.6,1851.13
33458,2025-10-10,2,40,12,Sul,31,0.071,8043.57,7472.48,4512.67,2959.81
33451,2025-10-10,3,135,1,Sul,2,0.022,1771.72,1732.74,959.78,772.96
33459,2025-10-10,23,108,9,Centro-Oeste,9,0.069,2485.35,2313.86,1481.4,832.46
33473,2025-10-10,24,69,12,Sul,6,0.064,2406.48,2252.47,1174.2,1078.27
33461,2025-10-10,14,116,8,Sudeste,3,0.056,582.27,549.66,347.67,201.99
33462,2025-10-10,13,113,8,Sudeste,2,0.021,199.16,194.98,145.56,49.42
33463,2025-10-10,15,94,12,Sul,4,0.09,1719.56,1564.8,841.24,723.56
33464,2025-10-10,20,17,12,Sul,4,0.094,1026.0,929.56,580.12,349.44
33465,2025-10-10,16,100,14,Centro-Oeste,11,0.001,639.65,639.01,446.82,192.19
33466,2025-10-10,23,29,11,Centro-Oeste,5,0.067,1380.75,1288.24,823.0,465.24
33467,2025-10-10,16,78,8,Sudeste,9,0.071,523.35,486.19,365.58,120.61
33468,2025-10-10,3,32,16,Sudeste,14,0.099,12402.04,11174.24,6718.46,4455.78
33469,2025-10-10,15,9,12,Sul,1,0.021,429.89,420.86,210.31,210.55
33470,2025-10-10,1,90,12,Sul,2,0.048,203.84,194.06,137.26,56.8
33471,2025-10-10,10,64,12,Sul,3,0.091,334.35,303.92,237.48,66.44
33472,2025-10-10,17,90,10,Sul,2,0.057,414.86,391.21,262.16,129.05
33474,2025-10-10,7,53,16,Sudeste,1,0.068,58.18,54.22,39.91,14.31
33445,2025-10-10,12,66,12,Sul,2,0.012,818.98,809.15,438.34,370.81
33460,2025-10-10,5,53,16,Sudeste,1,0.042,194.16,186.01,124.45,61.56
33444,2025-10-10,24,45,13,Centro-Oeste,8,0.015,3208.64,3160.51,1565.6,1594.91
33416,2025-10-10,16,135,12,Sul,5,0.091,290.75,264.29,203.1,61.19
33442,2025-10-10,3,31,12,Sul,6,0.011,5315.16,5256.69,2879.34,2377.35
33412,2025-10-10,15,116,15,Sudeste,5,0.087,2149.45,1962.45,1051.55,910.9
33413,2025-10-10,17,68,1,Sul,4,0.066,829.72,774.96,524.32,250.64
33414,2025-10-10,2,128,8,Sudeste,2,0.012,518.94,512.71,291.14,221.57
33415,2025-10-10,14,28,8,Sudeste,3,0.002,582.27,581.11,347.67,233.44
33443,2025-10-10,19,84,8,Sudeste,5,0.012,521.9,515.64,348.5,167.14
33417,2025-10-10,5,46,3,Nordeste,13,0.063,2524.08,2365.06,1617.85,747.21
33418,2025-10-10,18,43,15,Sudeste,3,0.036,1503.51,1449.38,823.38,626.0
33420,2025-10-10,2,64,12,Sul,5,0.039,1297.35,1246.75,727.85,518.9
33421,2025-10-10,11,105,5,Nordeste,9,0.01,1430.37,1416.07,853.65,562.42
33422,2025-10-10,10,113,16,Sudeste,3,0.013,334.35,330.0,237.48,92.52
33423,2025-10-10,18,63,15,Sudeste,6,0.054,3007.02,2844.64,1646.76,1197.88
33424,2025-10-10,8,45,14,Centro-Oeste,7,0.003,1998.71,1992.71,1224.51,768.2
33425,2025-10-10,19,69,12,Sul,2,0.057,208.76,196.86,139.4,57.46
33426,2025-10-10,18,54,15,Sudeste,12,0.06,6014.04,5653.2,3293.52,2359.68
33419,2025-10-10,10,138,11,Centro-Oeste,20,0.127,2229.0,1945.92,1583.2,362.72
33428,2025-10-10,9,34,4,Centro-Oeste,4,0.074,3038.76,2813.89,1543.36,1270.53
33427,2025-10-10,16,59,10,Sul,1,0.058,58.15,54.78,40.62,14.16
33441,2025-10-10,12,4,12,Sul,8,0.024,3275.92,3197.3,1753.36,1443.94
33440,2025-10-10,16,87,1,Sul,1,0.087,58.15,53.09,40.62,12.47
33439,2025-10-10,23,77,15,Sudeste,25,0.086,6903.75,6310.03,4115.0,2195.03
33438,2025-10-10,22,104,16,Sudeste,4,0.098,372.76,336.23,261.8,74.43
33436,2025-10-10,10,4,10,Sul,8,0.068,891.6,830.97,633.28,197.69
33435,2025-10-10,22,138,11,Centro-Oeste,19,0.007,1770.61,1758.22,1243.55,514.67
33437,2025-10-10,2,42,3,Nordeste,6,0.045,1556.82,1486.76,873.42,613.34
33434,2025-10-10,19,45,14,Centro-Oeste,12,0.016,1252.56,1232.52,836.4,396.12
33433,2025-10-10,23,50,16,Sudeste,21,0.175,5799.15,4784.3,3456.6,1327.7
33432,2025-10-10,13,93,2,Norte,2,0.051,199.16,189.0,145.56,43.44
33431,2025-10-10,8,112,15,Sudeste,4,0.089,1142.12,1040.47,699.72,340.75
33430,2025-10-10,5,81,10,Sul,7,0.086,1359.12,1242.24,871.15,371.09
33429,2025-10-10,3,129,14,Centro-Oeste,12,0.077,10630.32,9811.79,5758.68,4053.11
33500,2025-10-11,10,108,13,Centro-Oeste,19,0.058,2117.55,1994.73,1504.04,490.69
33496,2025-10-11,19,99,6,Nordeste,8,0.03,835.04,809.99,557.6,252.39
33497,2025-10-11,16,50,8,Sudeste,32,0.078,1860.8,1715.66,1299.84,415.82
33498,2025-10-11,14,78,15,Sudeste,2,0.015,388.18,382.36,231.78,150.58
33499,2025-10-11,10,78,16,Sudeste,3,0.091,334.35,303.92,237.48,66.44
33495,2025-10-11,16,8,4,Centro-Oeste,1,0.017,58.15,57.16,40.62,16.54
33501,2025-10-11,10,107,15,Sudeste,5,0.022,557.25,544.99,395.8,149.19
33509,2025-10-11,8,55,16,Sudeste,2,0.014,571.06,563.07,349.86,213.21
33503,2025-10-11,4,118,14,Centro-Oeste,16,0.12,804.0,707.52,542.4,165.12
33504,2025-10-11,5,80,3,Nordeste,5,0.076,970.8,897.02,622.25,274.77
33505,2025-10-11,11,4,10,Sul,12,0.082,1907.16,1750.77,1138.2,612.57
33506,2025-10-11,14,121,6,Nordeste,29,0.168,5628.61,4683.0,3360.81,1322.19
33507,2025-10-11,4,108,13,Centro-Oeste,9,0.073,452.25,419.24,305.1,114.14
33508,2025-10-11,4,60,13,Centro-Oeste,10,0.012,502.5,496.47,339.0,157.47
33494,2025-10-11,23,36,3,Nordeste,8,0.041,2209.2,2118.62,1316.8,801.82
33502,2025-10-11,23,79,6,Nordeste,8,0.021,2209.2,2162.81,1316.8,846.01
33493,2025-10-11,17,37,15,Sudeste,2,0.027,414.86,403.66,262.16,141.5
33485,2025-10-11,12,24,7,Norte,3,0.039,1228.47,1180.56,657.51,523.05
33491,2025-10-11,19,39,12,Sul,3,0.027,313.14,304.69,209.1,95.59
33492,2025-10-11,13,17,10,Sul,3,0.007,298.74,296.65,218.34,78.31
33475,2025-10-11,3,3,16,Sudeste,8,0.002,7086.88,7072.71,3839.12,3233.59
33476,2025-10-11,4,39,1,Sul,5,0.08,251.25,231.15,169.5,61.65
33477,2025-10-11,10,124,8,Sudeste,4,0.01,445.8,441.34,316.64,124.7
33478,2025-10-11,1,106,16,Sudeste,3,0.008,305.76,303.31,205.89,97.42
33480,2025-10-11,24,5,12,Sul,13,0.025,5214.04,5083.69,2544.1,2539.59
33481,2025-10-11,9,138,9,Centro-Oeste,26,0.003,19751.94,19692.68,10031.84,9660.84
33482,2025-10-11,18,104,8,Sudeste,4,0.053,2004.68,1898.43,1097.84,800.59
33479,2025-10-11,8,65,2,Norte,4,0.066,1142.12,1066.74,699.72,367.02
33484,2025-10-11,9,30,1,Sul,4,0.072,3038.76,2819.97,1543.36,1276.61
33486,2025-10-11,15,127,3,Nordeste,2,0.057,859.78,810.77,420.62,390.15
33487,2025-10-11,13,134,5,Nordeste,8,0.014,796.64,785.49,582.24,203.25
33488,2025-10-11,22,58,1,Sul,6,0.024,559.14,545.72,392.7,153.02
33489,2025-10-11,24,25,16,Sudeste,3,0.072,1203.24,1116.61,587.1,529.51
33490,2025-10-11,22,90,10,Sul,1,0.088,93.19,84.99,65.45,19.54
33483,2025-10-11,4,4,1,Sul,6,0.03,301.5,292.46,203.4,89.06
33530,2025-10-12,12,23,9,Centro-Oeste,10,0.028,4094.9,3980.24,2191.7,1788.54
33536,2025-10-12,6,14,3,Nordeste,6,0.037,4783.2,4606.22,2464.74,2141.48
33531,2025-10-12,13,120,7,Norte,7,0.024,697.06,680.33,509.46,170.87
33532,2025-10-12,7,43,16,Sudeste,3,0.043,174.54,167.03,119.73,47.3
33533,2025-10-12,9,61,12,Sul,11,0.01,8356.59,8273.02,4244.24,4028.78
33534,2025-10-12,17,42,6,Nordeste,8,0.065,1659.44,1551.58,1048.64,502.94
33535,2025-10-12,20,61,10,Sul,13,0.006,3334.5,3314.49,1885.39,1429.1
33537,2025-10-12,24,131,4,Centro-Oeste,14,0.133,5615.12,4868.31,2739.8,2128.51
33545,2025-10-12,14,107,8,Sudeste,13,0.004,2523.17,2513.08,1506.57,1006.51
33539,2025-10-12,17,56,13,Centro-Oeste,12,0.068,2489.16,2319.9,1572.96,746.94
33540,2025-10-12,4,119,8,Sudeste,36,0.11,1809.0,1610.01,1220.4,389.61
33541,2025-10-12,19,60,14,Centro-Oeste,11,0.081,1148.18,1055.18,766.7,288.48
33542,2025-10-12,14,99,3,Nordeste,13,0.018,2523.17,2477.75,1506.57,971.18
33543,2025-10-12,15,10,8,Sudeste,6,0.01,2579.34,2553.55,1261.86,1291.69
33544,2025-10-12,4,42,5,Nordeste,11,0.022,552.75,540.59,372.9,167.69
33529,2025-10-12,21,67,16,Sudeste,4,0.081,1743.8,1602.55,835.32,767.23
33538,2025-10-12,9,25,15,Sudeste,3,0.077,2279.07,2103.58,1157.52,946.06
33528,2025-10-12,17,2,7,Norte,2,0.008,414.86,411.54,262.16,149.38
33511,2025-10-12,20,60,9,Centro-Oeste,7,0.008,1795.5,1781.14,1015.21,765.93
